id,label,tweet
4780,1,"slam to all .. ofcourse pakistan k jo halaat hein wo ye show kr rhay hein k hm halat e jang mein hein , aur is ki zimmadar mein hun aap hein , hm mein se hr aik corrupt hai educational institutionz se le kr govt tk , hm ne vote cast kiye banzir ki rouh k aesal e swab k liye , apny personal interests ki base par ye leader choz kiye .. phir kaesy hm apny aap ko qasurwaar na tehraen ?? hum kaesy kahen k ye sb amrecnz aur indianz ka kia dhara hai ?? we know very well k ye sb kon karwa raha hai , is mulk ko kon dhemak ki trha chaat rha hai , lakin afsos k hmari maaein 63 saalun mein aesay shaer jawan na paeda kar sken jo dunia k samny apni sachai sabit krnay ki himmat rakhta ho .. hm behnien aesay bhaeun ko tiar na kar saken jin ki ghaert americi ghulami ( kery loger bill ) ki paeshkash pr he obama k monh par tamacha raseed kartay , jo helry k qadmun ko apny muqdas muqamaat pr parny na daety ... isliye sb se pehlay mein aur aap qasurwaar hein apny zameer se ye sawal krein , wo aap ko sahi jawab de ga .. "
4781,1,smj nh aii hm shareef han
4782,1,"sms pe tax laga k bhot ghalat kia hay , hamari hakomat k bas mein ho to wo sab k sans laeny pe bhi tax laga dy , hamari hakomat bohut ghalat hay . "
4783,1,sms per pabundi namunzoor ... na munzoor
4784,1,snk snk bkwas salyy hrami madr chode sabt kr is ma kon sy boly wood dailoge hen ya story bc
4785,1,so filmi drama and bonga siki ' shadi ka promise us bechari se or yahn love story start kr di not fair yr
4786,1,so iss ghadaar ki gandgi bahir aa gaye yar bohat bara habees insaan hai yehmai habees say ziada bura word generate kerna chahta hon mgr admin kaat de gaa allah gharaq karay iss saray media ko jis ko aasani say masoom logo k gharo tak rasaee haiaub woh loog tou phans gaye na jin ko samaj kam hai yah jo baycharay kisi leader ki talash mai hain iss nay imran khan ko yeh kia kaha kay imran khan tou almaas bobiyou mai hainiss ka kia matlab hai
4787,1,so jayn yar subha subha shuru hogye ap tu . 
4788,1,so next time soch kar bat kar na thank you
4789,1,software kam nahi kar rha window 8 par
4790,1,"somebody tell me abt this drama ........... how . is it ? achaa ya farigh , mujhay to bohat farigh laga . time ka zaya tha . "
4791,1,songs itnay achay ni thay
4792,1,songs to achay hotay hain lekin kahani kaafi boring hogayee hai ab . 
4793,1,sony ky e4 mobile my touch screen ka problem hy jis ki wajha sy sony is mobile ko ab market sale nai kar rha 
4794,1,sorry bhai mene bhi is thread bana ne ke bad dekha he parr apnee usme android app kee . baarre me ni bataya
4795,1,sorry dear bro main apko kuch zyada he tang kar raha hu .. 
4796,1,sorry sorry ma abi thek krti hun bhool gai
4797,1,"sorry , is amdad say awam ko koi faida nahi hoga kyun k ye sari baray log harap kar laingay"
4798,1,sory ji mera waqa kuch nhi balke boht bara hogya hai likhte ikhte pta b nhi chala
4799,1,spamming aur forum se choraya gaya hai
4800,1,spinner to ly k ni gy koi kam ka kya support kryn tmhari yar :-( 
4801,1,srf duaon se kaam nai chalta bhai mehat bhi koi cheez hoti he
4802,1,story baikaar hai . 
4803,1,story bakwas bilkul ! 
4804,1,"story main aik mature stable aadmi dekhana tha koi student nahi ,, "
4805,1,sub joot lag raha ha
4806,1,sub lidro ko aek qatar me khra kar k pore pore barst utar deye jae jo mulla bantin he unhin bhe na chora jae ravi chan he chan likhy ga
4807,1,sub sai ghatiya phone hai camara bakwas hai disply colour bhot kharb hai main nai liya sirf 5 din kai bad sale kar diya place koi laikar apnai paisai zaya mat karai phalai ek bar soch lai 
4808,1,sub say paly ajaiz but ko mutal kar dan buhat gahtiya ha wo 
4809,1,sub say pehli bat to ye hai kay hamara pakistan to ab nahe raha ye pakistan ab nam ka hai bus yahan jo bhe ata hai awam ka khoon choos leta hai hum ghareeb log to hukm kay muhtaj hain kia hukm hai mere aaqa
4810,1,sub si badda corrupt perviz khtk & aftab sherpao hi ap tu cocaine pete ho apko kya pata bs ju koi kaan mi kehta hi mante ho . 
4811,1,sub topi drama hai meter reader ka
4812,1,such sunanne ki himat bjp main nai hai
4813,1,suicide bombers ko allah aqal or hidayat de aameen
4814,1,suker he rana sab app nay pehli dafa koee khaber nawaz sahreef key kehlaf wali 0t ke
4815,1,super flop .. bakwas movie .. sire di landu film aa ... jali actor te jali acting ... muh sir ni koi film da ... eho jei muvie tn ban kardo .. dont waste money nd time
4816,1,supreme court k faisle se muje bohat dukh hua jo us ne nawaz sharif ko ahel qarar de diya is se sirf is bat ka andaza lagaya ja sakta ha k jo insan wakeellon ka sath dega wo bi us k haq ma faisla denge adliya ma bhi ab sirf politics ha puri qoam janti ha k nawaz sharif ne kia kiya tha musharaf k sath agar musharaf us time agar nawaz sharif ko phansi de deta to qaum us din pure pakistan ma jashan manati aur aaj nawaz sharif sahab shurfa commeti k chairman bane hue hen
4817,1,syasat m kuch b hosacta he aur her syasat dan aur party apnay mufadaat ka difa karti he aur ye koi nae baat nahi he
4818,1,"syles ka folder kaha hai bro yaha to sirf s wala folder hai us ka naam sample ha , bohat confusing ha ye sab"
4819,1,t3rror2st hi to bana rehey ho t3rro1st ka haircut kerwa ker chothay bachon kay saaath itni nafrat arey woh hindu lerki ko pasand kertay hain to shaadi kernay do na kiya majak hai pehlay kareena ka yogi cut kerwao na originally 0ted by bahubali hindustan ke bacho ko dahashatgard nahi banana hai jisko terrorist banana hai pakistan ja kar kisi madarse me shauq poora kar sakta hai
4820,1,talal saab aap bhi kisi ka adhoora kaam lagtey ho
4821,1,taleme idaron main sayasi sargarmeyon ki wajha se student ka dimag parhai se hat jata hai or isi wajha se pakistan ajj yeh din dekh raha hai
4822,1,talwar gujjara wese tum bohot hi wadde haramkhoir ho aik haramkhor ko defend aik haramkhor hi karsakta really
4823,1,tamam sayast danoo ko saza e mot de do . 
4824,1,"tameezdar samira ....... bari hi badtameez hai ,,, hahaha"
4825,1,"tanveer bhai ap ka kehna sahe hy pr awam to tub bijli bachayay gi na jub bijli ho gi , yahan bijli kahan hoti hy hum log to azab main han hukmran ganday han humaray"
4826,1,tapp bakwas hona ki bat karta ho is ta edge dekho . is ka style dekho . is ki fell dekho ga to pata chala ga . or to or is main spen bhi hai . 
4827,1,taras to beta ab ppp pr aata hay tu dubara federal government men federal minister ban kr dikha de to main maan jaon ga k bhutto zinda hayteri party ab aik provincial party hay ab jaa k cm sindh k musheer bano shayad wahan cng station ka koi thaika mil jaye
4828,1,tareen nay ager paisay lagay hain to hamza or nawaz sharif kaya tafaia denay gay ab sharm karo this is pti real vectory
4829,1,"target killing ki zimmedari mukammal tor per mojoda hukumat per aaid hoti hai q k mojoda hukumat k wazire dakhla braahe raast ye iqraar kai baar kr chuke hein k wo jante hein k ye target killining or dehshat gardi kon se anaasir kr rahe hein , sawal ye hai k agr itna kuch maloom hai to phir wo un anaasir k khilaaf ab tk kaar rawaai q nahi kr paa rahe hein ya un per bhi uper se kaar rawaai na krne ka dabao hai agr aisaa hai to unhein mulko quam k mufaad mein apni wizarat e uzmaa se istifa de dena chahiye or quam ko sachaai se aagah kr dena chahiye ye to un k ikhtiyaar mein hai ya zulfiqar mirza ye bhi krne se qaasir hein ......... "
4830,1,target killing mai sirf or sirf mqm ka hath hai or ye bat sab jantay hai ke in ko baraherast london se order milta hai jo ke altaf hussain detey hai or un ke kehnay per target killing start ki jati hai or pahtano ke imlak ko nuksan phonchaya jata hai altaf ko kiya pata yaha un logo pe kiya guzar rahi hai in ko pakistan ki koi parwa nahi chahe pakistan totay ya banay mqm 1 deshat gard party hai i just say that i hate this party shame on all the mqm and shame on altaf altaf . 
4831,1,taste hi koi nahi hai just x mara hwa hai jis ki waja say awaam ek visit maarte hai .. 
4832,1,taupon ki salami aap ki soch ko
4833,1,tay tusi vi kuch ker lo tankeed day elawa
4834,1,tery jaisy kai dekhy hain pyary jo seedhy huye hain woh khud hi sedha kar leti hain ... 
4835,1,tery sadkay ammad hafeez koi nishana khata na jaye koi kahabar reh na jaye altaf chachu ki award bhi mil gya ab tou altafu ko hahahahaha
4836,1,"tesre aalami jang hatyaro say nahi blake media kay zariyay lare jayegee , establishment ko hoosh kay nahun layna chaheyay"
4837,1,thandi jugtain marna chor do khaaa sb ... leadr bno stage actr na bno
4838,1,"thank u dear leader , bahut takleef ha aj dil main , ap ki tweets na thoori taklef door ki , hate ppp"
4839,1,thanx bro yai kuch khas nahi hai keu k award wesay bi ap logo k liye hay is liye may nay itni mehnat nahi ki desing par
4840,1,thats the point yr ....... hum log nuteral ho k baat kerte hain .... kisi mammlaat ma sikander ghalat hai .......... bur ye girls .. bs mard k hikhilaf hai
4841,1,theek na khilain kuch
4842,1,third class log qmob jesi third class cheiz he lenge 
4843,1,this fund is only for our government not for public jub ander kay hi log kharab ho to doosron ko kiya kehna
4844,1,this is right pakistan kay kuch aysy player hai jo fixing kartey hai mulk ko badnam kertay han ghatiya log
4845,1,this is worng because jo awam k bus mai hai sms ab os par bhi tex lagana theek nahi jab say yeh govt ayi hai tab say hamara country down hota ja raha hai har jagh say fund mil raha hai par kahan ja raha hai ? or oper say sms par bhi tex laga kar awam say kamana theek nahi ... 
4846,1,this phon look is very osam but is phon camre ka flash nhi ha or 4g bhi nhi ha bus look hi look ha 
4847,1,thnko : uncle /:) mey piara lagne ki try ker raha hun =)) 
4848,1,thokar lagti hai to hi aqal b ati hai khair ajayee gi tum logon ko :) aur nawaz uncle b jo ghalat sahi krtay hain ap ko btanay ki zarurat ni hai mujay kya puri dunya ko pta kay wo kitnay paisay khata ok aur ik khasqool lay kay wo bari puri kerta hr baar lolzzz coz government main to wo qabar tak ni ghus sakay ga :):) 
4849,1,thora sa contract revise ho jae to ap log strike kr dete ho . 
4850,1,thori price ziada hy or thori battery kam hy 
4851,1,"thread close honay ka waqat to 5 : 30 tk ta laken yaha to ab b voting jare hay friend , kya masla ha"
4852,1,tigress eesy hi fail hoti rahi to bari ho ker maryam nazwaz bany gi
4853,1,time aagay karnay se kuch nahi hua or bhi ziyda shidat iktiyer kargaya hai yai masala hmari govt sai kuch nahi hota too woh 1 hour agay kar dayti hai . halankay har koi aapna karobar etc poranay hi time say hi shroow karta hai . iss time say sirf parshani hi hai lodsihding jo hal nahi hoti nazar ati balkay rozana tawil say tawil horahi hai . in logo pay kudha ki lanat ho buhat boray han
4854,1,time waste task manager ni open hota command prompt open hota ha shft + f10 se
4855,1,tm q pangy ly rahi hoo
4856,1,tm logon se essi begharti ki hi umeed thi
4857,1,tm na bna k dena ....:/ 
4858,1,tm tasweeron se q mera dil kharab krti hu .... kb tm smjho gi ..??? akhir kb ..??:/ 
4859,1,tmary pait me dard ho ga ...........!! 
4860,1,tmhain captain ki pari hai abhi jo dron attack hua us main 18 paki maray gai un ki koi parwa nai
4861,1,tmhe kaha hai lala ko nahi jo khush ho rhe ho
4862,1,to education par twaja tumhara baap de ga
4863,1,to kya sary dramy aap log hi karen gy ? hum k b moqa do
4864,1,to main kya khaaon ge : crying animated :: crying animated :: crying animated : 
4865,1,to phir aap hi koi kaam k comments kerden ... doosron ko mashwary denay k bajaye ... hum bhi to dekhen aap mein kitna dum hai . 
4866,1,to phir page na choro ok ... meri taraf se tmhe koi baat nai ho gi ayenda ok
4867,1,to tmha koi masla
4868,1,to viewers ko objection hota ab ak light character ha arsala ka to us pe over acting ki shikayat
4869,1,toba apa kitna hansti hain bachay dar jayain ge
4870,1,toba karain bhai usko tou jald ganga main bahana hai
4871,1,tomato k bagher ban sakta hai kiya : unsure :???? i dont like tomatoes : eek !: 
4872,1,topi mafia aur moombati mafia dono ko mot aa jani hay iss news per
4873,1,totaly bakwas set hain . 
4874,1,tou mar ku rahy ({ smilestar )} 
4875,1,tou tu be bhonkle kisne stop kia he
4876,1,tou tu be bhonkle kisne stop kia he tuje
4877,1,tu aur tera tipu dono chutiye hai aur rahenge
4878,1,"tu b tu india ko support karta , sab se phely tuje arrest karna chaye"
4879,1,"tu bhai pehlay confirm karlia karlo na vomit out karnay sai pehlay , barra leader bana phirta hai ... "
4880,1,tu es mein mei kya kar sakti hun . doctor sy elaj karwaye . nazar kamzor ho gai hai ap ki
4881,1,tu gya ne fw dekhnay ? 
4882,1,tu phir ap dher sari protien se mehroom rahain gi : walking dead :: walking dead : 
4883,1,"tuf hai un logon par jo ppp ya dasti jaisey loton ko vote detey hain . iss awam k saath aisa hi hona chahiye jo in k saath ho raha hai . they deserve for that . jitni gandi iss mulk ki awam hai itni kisi mulk ki hai hi nahin . shabash hai iss mulk ki mitti ko jiss ne itni frawani k saath ghadaar paida kiye hain jo 2 takon ke liey bik jaatey hain . iss mulk k liye iss se zyada sharm ka , doob marney ka , zilat ka or kya maqaam ho ga ke iss mein zardari jaisa sadar hai .... shame on u"
4884,1,tuje sherem ani chahyeh . egeret ahmed shezad or umer khatmal tere chamchay hain
4885,1,tujh jaisay hrm khorr ki bhi misaal naheen milti
4886,1,tuk to base kertee hai storyline per - it is better if our super talented actress would have read the script earlier and discussed with director her conditions and inhibitions before saying ' yes ' to the project . baad mein aaein baaein shaaein sirf media hype hai . and i believe mahira khan ne aisee bewaqoofi nahee kee hogee . 
4887,1,tum bhi bari manhoos ho .... 
4888,1,"tum jahan bhi jao gy tumhain shikast hi ho gi jab tak apna way of politics , ethics , moto and goals darust nahi kar laitay"
4889,1,tum jese waris mir k harami pile k tu bohat acha raha . uska jawb nai dena ???? 
4890,1,tum khud kab marogay kanjer ghatiya insan
4891,1,tum meri dushman kyo bani rehti ho .. 
4892,1,tum patwari b aaj ik ki waja se bonkty ho . warna ns ne to tm sab ko joty polish krne rakha tha
4893,1,"tum trailer na dekho , baad k puri film dekho tou pata chela tha kh ko sub planted tha aur director noora nikla"
4894,1,tum wrong samajhtey ho to sahi hai agee tum sahi samjhtey ho to wrong hai
4895,1,tumhri padish per lanat her waqat punjab per bhonkny waly u turn
4896,1,turkey ki tara musalsal nawaz saab ki hukomat hogi
4897,1,tusi lge rho munafqat wich ji jo nam hai munafqat hai since zia ul yuq
4898,1,tusian te bilkul e kharian kharian karn lag pey o g
4899,1,tussaaan ki koi takleeeef missss
4900,1,tweety tum wapis apni qabar mein dafa ho jao . 
4901,1,typical storry ... maza nai aia ... ﻿
4902,1,u bhi chota sa certificate dedo jo clear na ho lol :p
4903,1,u know mjhy kuch nhi aata bnaana :/ 
4904,1,u say ns ghalti kre ga but 3 saal mae 3000 ghaltian apne ki ... 
4905,1,u totally wrong ok waisay muje herani hoti hai ky indain wo movie jo family ky sath easily dekhi ja sakti hai wo logon ko pasand nai ati aur jo bakwas va hayat movies hain wo pasand ajati hain vry strange janab
4906,1,u will pay salary ya selection us ki ho ge jis k pas jahaz ho ga ?? 
4907,1,ubb andaza keroo ye journalist kitna besharam heyju logoun ke gharoun mein un ki baatein kitney mazey se ker raha heybunda es se pouchey ke mein teri biwi ke mutalaq baat keroun tu tujhey kaisa lagey gaaabesheram mediaye tu lagta hey reporting kum aur wakalat zeyda ker raha ye haram ki kumai khatey hein lougoun ke ghar mein aag laga ker media waley
4908,1,udasiyon ky aandhiyan chal rahy hen :-( 
4909,1,ufff ab lalachi natasha khusray ne taweez ganday shroo kerdiye apni hi sagi behen per ... pata nahi aur kitni ghatiya herkaten karay gi natasha khusra . 
4910,1,"uffff bilkul sai rang baaz dikhya hai shabeer jaan ko ,, "
4911,1,"uffff ,, lo g aik or tragedy ,, choti beti reh gai thi uss bechari k sath bhi bura hogaya ,, yeh bhai mian k sath kuch accha bhi hoga ,, yah phir film k end ki terhan acchank sub accha kar dain gey ,, "
4912,1,ufffff es trha ka ek waqya tu ap k 7 recently pesh aya tha na acha tu apko adat ho chuki he wese patang ki waja se khud ko etna zahmi kya tobaaaaa
4913,1,uffffff pta nai aisay dramay log psnd kio krtay ha ? 
4914,1,uffffffff pir old storyy ase dramuu se hum tv wale thak be nahii jatee ? 
4915,1,uffffffff ....... yahan per kuch logon ko samjhana namumkin hai .... phir wohi shikayati comments jaari hain ... i feel sorry for you dear admin shozib !!!!! 
4916,1,ufffffffffff khair me ne bad me comnts prhay the wo .. but khair waqt b guzr gya or pta nai kia msla tha meray sath bad me bolne ko dil hi nai kia qun andhay behray gungay hain sb
4917,1,uffffffffffffffff nihayt bakwaas serial ....... plz aap se guzarish hai k koi nai daikha kre .. 
4918,1,uffffffffffffffffffffffffffffffffffffffffffffffffffffffffff whi minj dali hoi hai fazoooooooooool khatam krrooooooo drama
4919,1,uk sy ap ny start lia tah buyt as u wish hmra dil ni kry ga ckt dehkny ko
4920,1,"umm , not sure . agar bb code ka option ata hai to kaun nahi :) "
4921,1,un ko counting hi nahi aati
